80,9999964,1573718400,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718410,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718420,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718430,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718440,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718450,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718460,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718470,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718480,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718490,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718500,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718510,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718520,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718530,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718540,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718550,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718560,48.77178,2.006005,"","","","","","","",2040.931081666668
80,9999964,1573718570,48.771748,2.0059083,"","","","","","","",2040.930055000001
80,9999964,1573718580,48.771748,2.0059083,"","","","","","","",2040.930055000001
80,9999964,1573718590,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718600,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718610,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718620,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718630,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718640,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718650,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718660,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718670,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718680,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718690,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718700,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718710,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718720,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718730,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718740,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718750,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718760,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718770,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718780,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718790,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718800,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718810,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718820,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718830,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718840,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718850,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718860,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718870,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718880,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718890,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718900,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718910,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718920,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718930,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718940,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718950,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718960,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718970,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718980,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573718990,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719000,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719010,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719020,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719030,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719040,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719050,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719060,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719070,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719080,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719090,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719100,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719110,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719120,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719130,48.771767,2.0059032,"","","","","","","",2040.9306183333335
80,9999964,1573719140,48.771793,2.005765,"","","","","","","",2040.93141
80,9999964,1573719150,48.771793,2.005765,"","","","","","","",2040.93141
80,9999964,1573719160,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719170,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719180,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719190,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719200,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719210,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719220,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719230,48.771755,2.00592,"","","","","","","",2040.9303766666678
80,9999964,1573719240,48.77171,2.0059967,"","","","","","","",2040.9290066666667
80,9999964,1573719250,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719260,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719270,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719280,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719290,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719300,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719310,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719320,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719330,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719340,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719350,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719360,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719370,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719380,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719390,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719400,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719410,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719420,48.771713,2.0059967,"","","","","","","",2040.9290583333345
80,9999964,1573719430,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719440,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719450,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719460,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719470,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719480,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719490,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719500,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719510,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719520,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719530,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719540,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719550,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719560,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719570,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719580,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719590,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719600,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719610,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719620,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719630,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719640,48.77178,2.0059016,"","","","","","","",2040.9310816666668
80,9999964,1573719650,48.771824,2.0059266,"","","","","","","",2040.932501666667
80,9999964,1573719660,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719670,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719680,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719690,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719700,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719710,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719720,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719730,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719740,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719750,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719760,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719770,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719780,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719790,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719800,48.771828,2.0059283,"","","","","","","",2040.932555000001
80,9999964,1573719810,48.771828,2.0059283,"","","","","","","",2040.932555000001
