83,9999936,1574240230,48.806114,2.1467917,"","","",12.0,"","","",2042.1363566666666
83,9999936,1574240240,48.80606,2.1468134,"","","",12.0,"","","",2042.1347250000008
83,9999936,1574240250,48.80607,2.146745,"","","",12.0,"","","",2042.134915
83,9999936,1574240260,48.806133,2.1467934,"","","",12.0,"","","",2042.136875000001
83,9999936,1574240270,48.806133,2.1467934,"","","",12.0,"","","",2042.136875000001
83,9999936,1574240280,48.806133,2.1467934,"","","",10.0,"","","",2042.136875000001
83,9999936,1574240290,48.806133,2.1467934,"","","",10.0,"","","",2042.136875000001
83,9999936,1574240300,48.806133,2.1467934,"","","",10.0,"","","",2042.136875000001
83,9999936,1574240310,48.805973,2.1467533,"","","",10.0,"","","",2042.131875000001
83,9999936,1574240320,48.80602,2.1465883,"","","",10.0,"","","",2042.133208333333
83,9999936,1574240330,48.806023,2.146585,"","","",10.0,"","","",2042.1332566666679
83,9999936,1574240340,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240350,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240360,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240370,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240380,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240390,48.806023,2.146585,"","","",9.0,"","","",2042.1332566666679
83,9999936,1574240400,48.806023,2.146585,"","","",23.0,"","","",2042.1332566666679
83,9999936,1574240410,48.806023,2.146585,"","","",23.0,"","","",2042.1332566666679
83,9999936,1574240420,48.806023,2.146585,"","","",23.0,"","","",2042.1332566666679
83,9999936,1574240430,48.806023,2.146585,"","","",23.0,"","","",2042.1332566666679
83,9999936,1574240440,48.806072,2.1464684,"","","",23.0,"","","",2042.134690000001
83,9999936,1574240450,48.806084,2.1464667,"","","",23.0,"","","",2042.135049999999
83,9999936,1574240460,48.806084,2.1464667,"","","",4.0,"","","",2042.135049999999
83,9999936,1574240470,48.80615,2.146355,"","","",4.0,"","","",2042.1370050000003
83,9999936,1574240480,48.80615,2.146355,"","","",4.0,"","","",2042.1370050000003
83,9999936,1574240490,48.80615,2.146355,"","","",4.0,"","","",2042.1370050000003
83,9999936,1574240500,48.80615,2.146355,"","","",4.0,"","","",2042.1370050000003
83,9999936,1574240510,48.80615,2.146355,"","","",4.0,"","","",2042.1370050000003
83,9999936,1574240520,48.80615,2.1461418,"","","",10.0,"","","",2042.1366883333344
83,9999936,1574240530,48.806126,2.1460917,"","","",10.0,"","","",2042.135966666667
83,9999936,1574240540,48.806107,2.1464617,"","","",10.0,"","","",2042.135819999999
83,9999936,1574240550,48.80605,2.146645,"","","",10.0,"","","",2042.134195
83,9999936,1574240560,48.80605,2.146645,"","","",10.0,"","","",2042.134195
83,9999936,1574240570,48.806152,2.1466217,"","","",10.0,"","","",2042.1373233333343
83,9999936,1574240580,48.806152,2.1466217,"","","",11.0,"","","",2042.1373233333343
83,9999936,1574240590,48.806152,2.1466217,"","","",11.0,"","","",2042.1373233333343
83,9999936,1574240600,48.806114,2.1468117,"","","",11.0,"","","",2042.1363766666668
83,9999936,1574240610,48.806114,2.1468117,"","","",11.0,"","","",2042.1363766666668
83,9999936,1574240620,48.806114,2.1468117,"","","",11.0,"","","",2042.1363766666668
83,9999936,1574240630,48.805984,2.1467984,"","","",11.0,"","","",2042.1323333333332
83,9999936,1574240640,48.805984,2.1467984,"","","",12.0,"","","",2042.1323333333332
83,9999936,1574240650,48.806095,2.14681,"","","",12.0,"","","",2042.1357033333325
83,9999936,1574240660,48.806126,2.1466734,"","","",12.0,"","","",2042.1365483333336
83,9999936,1574240670,48.80613,2.14667,"","","",12.0,"","","",2042.1367
83,9999936,1574240680,48.80613,2.14667,"","","",12.0,"","","",2042.1367
83,9999936,1574240690,48.80613,2.14667,"","","",12.0,"","","",2042.1367
83,9999936,1574240700,48.806183,2.146525,"","","",16.0,"","","",2042.1382083333326
83,9999936,1574240710,48.80621,2.1463683,"","","",16.0,"","","",2042.1388783333332
83,9999936,1574240720,48.806156,2.1463966,"","","",16.0,"","","",2042.1372533333347
83,9999936,1574240730,48.806156,2.1463966,"","","",16.0,"","","",2042.1372533333347
83,9999936,1574240740,48.806118,2.1465132,"","","",16.0,"","","",2042.1361816666656
83,9999936,1574240750,48.806118,2.1465132,"","","",16.0,"","","",2042.1361816666656
83,9999936,1574240760,48.806057,2.1468084,"","","",11.0,"","","",2042.1345650000012
83,9999936,1574240770,48.80605,2.1469233,"","","",11.0,"","","",2042.1344216666657
83,9999936,1574240780,48.806034,2.1469083,"","","",11.0,"","","",2042.1339416666658
83,9999936,1574240790,48.806026,2.1469016,"","","",11.0,"","","",2042.1336766666668
83,9999936,1574240800,48.806026,2.1469016,"","","",11.0,"","","",2042.1336766666668
83,9999936,1574240810,48.806107,2.1469634,"","","",11.0,"","","",2042.1362183333333
83,9999936,1574240820,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240830,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240840,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240850,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240860,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240870,48.80607,2.14661,"","","",19.0,"","","",2042.134676666668
83,9999936,1574240880,48.80607,2.14661,"","","",13.0,"","","",2042.134676666668
83,9999936,1574240890,48.80607,2.14661,"","","",13.0,"","","",2042.134676666668
83,9999936,1574240900,48.80596,2.1465583,"","","",13.0,"","","",2042.1314216666656
83,9999936,1574240910,48.80596,2.1465583,"","","",13.0,"","","",2042.1314216666656
83,9999936,1574240920,48.80589,2.1466284,"","","",13.0,"","","",2042.1291666666657
83,9999936,1574240930,48.805946,2.1466584,"","","",13.0,"","","",2042.131005000001
83,9999936,1574240940,48.806072,2.1466517,"","","",11.0,"","","",2042.1348733333343
83,9999936,1574240950,48.806065,2.1466467,"","","",11.0,"","","",2042.134609999999
83,9999936,1574240960,48.806057,2.146665,"","","",11.0,"","","",2042.1344216666678
83,9999936,1574240970,48.806057,2.146665,"","","",11.0,"","","",2042.1344216666678
83,9999936,1574240980,48.80608,2.146445,"","","",11.0,"","","",2042.1349250000003
83,9999936,1574240990,48.80608,2.146445,"","","",11.0,"","","",2042.1349250000003
83,9999936,1574241000,48.80608,2.146445,"","","",8.0,"","","",2042.1349250000003
83,9999936,1574241010,48.806023,2.1464233,"","","",8.0,"","","",2042.1331466666657
83,9999936,1574241020,48.80608,2.145995,"","","",8.0,"","","",2042.1344233333325
83,9999936,1574241030,48.806103,2.145605,"","","",8.0,"","","",2042.134808333332
83,9999936,1574241040,48.806133,2.1456218,"","","",8.0,"","","",2042.1358066666664
83,9999936,1574241050,48.806133,2.1456218,"","","",8.0,"","","",2042.1358066666664
83,9999936,1574241060,48.806133,2.1458316,"","","",12.0,"","","",2042.1360166666666
83,9999936,1574241070,48.806118,2.1464083,"","","",12.0,"","","",2042.136025000001
83,9999936,1574241080,48.806118,2.1464083,"","","",12.0,"","","",2042.136025000001
83,9999936,1574241090,48.806114,2.145995,"","","",12.0,"","","",2042.1355600000002
83,9999936,1574241100,48.806152,2.145895,"","","",12.0,"","","",2042.1365966666676
83,9999936,1574241110,48.806175,2.1458232,"","","",12.0,"","","",2042.1372483333332
83,9999936,1574241120,48.806118,2.1459417,"","","",17.0,"","","",2042.135609999999
83,9999936,1574241130,48.806095,2.14633,"","","",17.0,"","","",2042.135275
83,9999936,1574241140,48.806084,2.146325,"","","",17.0,"","","",2042.1349599999999
83,9999936,1574241150,48.806038,2.1462634,"","","",17.0,"","","",2042.1334516666657
83,9999936,1574241160,48.80605,2.1468866,"","","",17.0,"","","",2042.1343849999992
83,9999936,1574241170,48.80605,2.1468866,"","","",17.0,"","","",2042.1343849999992
83,9999936,1574241180,48.806118,2.146965,"","","",12.0,"","","",2042.1366333333322
83,9999936,1574241190,48.806118,2.146785,"","","",12.0,"","","",2042.1364533333322
83,9999936,1574241200,48.806118,2.14678,"","","",12.0,"","","",2042.1364483333323
83,9999936,1574241210,48.806118,2.14678,"","","",12.0,"","","",2042.1364483333323
83,9999936,1574241220,48.80609,2.1465333,"","","",12.0,"","","",2042.1353233333332
83,9999936,1574241230,48.806087,2.1465483,"","","",12.0,"","","",2042.1352866666655
83,9999936,1574241240,48.806072,2.1463017,"","","",13.0,"","","",2042.1345233333343
83,9999936,1574241250,48.806107,2.1461267,"","","",13.0,"","","",2042.135484999999
83,9999936,1574241260,48.80611,2.1461017,"","","",13.0,"","","",2042.1355633333346
83,9999936,1574241270,48.806126,2.1462717,"","","",13.0,"","","",2042.1361983333345
83,9999936,1574241280,48.80613,2.1463382,"","","",13.0,"","","",2042.1363683333332
83,9999936,1574241290,48.80613,2.14649,"","","",13.0,"","","",2042.13652
83,9999936,1574241300,48.80613,2.14649,"","","",11.0,"","","",2042.13652
83,9999936,1574241310,48.80612,2.1466584,"","","",11.0,"","","",2042.136430000001
83,9999936,1574241320,48.80612,2.1466584,"","","",11.0,"","","",2042.136430000001
83,9999936,1574241330,48.80612,2.1466584,"","","",11.0,"","","",2042.136430000001
83,9999936,1574241340,48.8061,2.146455,"","","",11.0,"","","",2042.1355033333323
83,9999936,1574241350,48.8061,2.146455,"","","",11.0,"","","",2042.1355033333323
83,9999936,1574241360,48.8061,2.146455,"","","",16.0,"","","",2042.1355033333323
83,9999936,1574241370,48.8061,2.146455,"","","",16.0,"","","",2042.1355033333323
83,9999936,1574241380,48.8061,2.146455,"","","",16.0,"","","",2042.1355033333323
83,9999936,1574241390,48.806168,2.1464567,"","","",16.0,"","","",2042.1376233333342
83,9999936,1574241400,48.806168,2.1464567,"","","",16.0,"","","",2042.1376233333342
83,9999936,1574241410,48.806168,2.1464567,"","","",16.0,"","","",2042.1376233333342
83,9999936,1574241420,48.806168,2.1464567,"","","",11.0,"","","",2042.1376233333342
83,9999936,1574241430,48.806126,2.1466384,"","","",11.0,"","","",2042.1365650000012
83,9999936,1574241440,48.80612,2.146695,"","","",11.0,"","","",2042.1365183333323
83,9999936,1574241450,48.80612,2.146695,"","","",11.0,"","","",2042.1365183333323
83,9999936,1574241460,48.8061,2.1468468,"","","",11.0,"","","",2042.135894999999
83,9999936,1574241470,48.8061,2.1468384,"","","",11.0,"","","",2042.1358866666656
83,9999936,1574241480,48.806107,2.1467032,"","","",17.0,"","","",2042.1359583333333
83,9999936,1574241490,48.806107,2.1467032,"","","",17.0,"","","",2042.1359583333333
83,9999936,1574241500,48.80607,2.1468434,"","","",17.0,"","","",2042.1349616666657
83,9999936,1574241510,48.80608,2.14709,"","","",17.0,"","","",2042.1355183333324
83,9999936,1574241520,48.80607,2.1470866,"","","",17.0,"","","",2042.135204999999
83,9999936,1574241530,48.80604,2.1471384,"","","",17.0,"","","",2042.1343783333332
83,9999936,1574241540,48.80598,2.1472182,"","","",9.0,"","","",2042.132650000001
83,9999936,1574241550,48.80598,2.1472182,"","","",9.0,"","","",2042.132650000001
83,9999936,1574241560,48.80606,2.1471,"","","",9.0,"","","",2042.13496
83,9999936,1574241570,48.806103,2.146905,"","","",9.0,"","","",2042.1361083333322
83,9999936,1574241580,48.80611,2.14691,"","","",9.0,"","","",2042.1363716666679
83,9999936,1574241590,48.80611,2.14691,"","","",9.0,"","","",2042.1363716666679
83,9999936,1574241600,48.806053,2.1467333,"","","",16.0,"","","",2042.1344383333333
83,9999936,1574241610,48.80606,2.1467166,"","","",16.0,"","","",2042.1345766666668
83,9999936,1574241620,48.80606,2.1467166,"","","",16.0,"","","",2042.1345766666668
83,9999936,1574241630,48.80606,2.1467166,"","","",16.0,"","","",2042.1345766666668
83,9999936,1574241640,48.80606,2.1467166,"","","",16.0,"","","",2042.1345766666668
83,9999936,1574241650,48.806095,2.14639,"","","",16.0,"","","",2042.1353866666675
83,9999936,1574241660,48.80611,2.146305,"","","",15.0,"","","",2042.135766666668
83,9999936,1574241670,48.80612,2.146435,"","","",15.0,"","","",2042.136155
83,9999936,1574241680,48.806126,2.1464884,"","","",15.0,"","","",2042.1363633333335
83,9999936,1574241690,48.806126,2.1464884,"","","",15.0,"","","",2042.1363633333335
83,9999936,1574241700,48.806126,2.1464884,"","","",15.0,"","","",2042.1363633333335
83,9999936,1574241710,48.806126,2.1464884,"","","",15.0,"","","",2042.1363633333335
83,9999936,1574241720,48.80615,2.1465683,"","","",13.0,"","","",2042.1372183333335
83,9999936,1574241730,48.806152,2.146575,"","","",13.0,"","","",2042.1372766666675
83,9999936,1574241740,48.806152,2.146575,"","","",13.0,"","","",2042.1372766666675
83,9999936,1574241750,48.806152,2.146575,"","","",13.0,"","","",2042.1372766666675
83,9999936,1574241760,48.806152,2.146575,"","","",13.0,"","","",2042.1372766666675
83,9999936,1574241770,48.806152,2.146575,"","","",13.0,"","","",2042.1372766666675
83,9999936,1574241780,48.80612,2.146645,"","","",12.0,"","","",2042.1364683333325
83,9999936,1574241790,48.806114,2.146875,"","","",12.0,"","","",2042.13644
83,9999936,1574241800,48.806126,2.14688,"","","",12.0,"","","",2042.1368066666678
83,9999936,1574241810,48.806126,2.14688,"","","",12.0,"","","",2042.1368066666678
83,9999936,1574241820,48.806126,2.14688,"","","",12.0,"","","",2042.1368066666678
83,9999936,1574241830,48.806183,2.1467783,"","","",12.0,"","","",2042.1384616666658
83,9999936,1574241840,48.806187,2.146775,"","","",9.0,"","","",2042.13851
83,9999936,1574241850,48.806187,2.146775,"","","",9.0,"","","",2042.13851
83,9999936,1574241860,48.806168,2.1466017,"","","",9.0,"","","",2042.1378199999986
83,9999936,1574241870,48.806168,2.1466017,"","","",9.0,"","","",2042.1378199999986
83,9999936,1574241880,48.806168,2.1466017,"","","",9.0,"","","",2042.1378199999986
83,9999936,1574241890,48.806168,2.1466017,"","","",9.0,"","","",2042.1378199999986
83,9999936,1574241900,48.806168,2.1466017,"","","",15.0,"","","",2042.1378199999986
83,9999936,1574241910,48.806168,2.1466017,"","","",15.0,"","","",2042.1378199999986
83,9999936,1574241920,48.806168,2.1466017,"","","",15.0,"","","",2042.1378199999986
83,9999936,1574241930,48.806118,2.1465216,"","","",15.0,"","","",2042.1361383333342
83,9999936,1574241940,48.80613,2.1464834,"","","",15.0,"","","",2042.1365133333334
83,9999936,1574241950,48.80613,2.1464834,"","","",15.0,"","","",2042.1365133333334
83,9999936,1574241960,48.80615,2.1465018,"","","",11.0,"","","",2042.1370999999988
83,9999936,1574241970,48.80615,2.1465116,"","","",11.0,"","","",2042.1371099999988
83,9999936,1574241980,48.80615,2.1465116,"","","",11.0,"","","",2042.1371099999988
83,9999936,1574241990,48.80612,2.1466634,"","","",11.0,"","","",2042.1364866666659
83,9999936,1574242000,48.80612,2.1466634,"","","",11.0,"","","",2042.1364866666659
83,9999936,1574242010,48.80612,2.1466634,"","","",11.0,"","","",2042.1364866666659
83,9999936,1574242020,48.80612,2.1466634,"","","",10.0,"","","",2042.1364866666659
83,9999936,1574242030,48.80612,2.1466634,"","","",10.0,"","","",2042.1364866666659
83,9999936,1574242040,48.80612,2.1466634,"","","",10.0,"","","",2042.1364866666659
83,9999936,1574242050,48.80612,2.1466634,"","","",10.0,"","","",2042.1364866666659
83,9999936,1574242060,48.806118,2.1464934,"","","",10.0,"","","",2042.1361616666657
